position,word,tallySoFar,probSoFar,previousOccurrence,distanceSincePrevious,"
"
1,once,1,1.0,,
2,upon,1,0.5,,
3,a,1,0.3333333333333333,,
4,time,1,0.25,,
5,there,1,0.2,,
6,were,1,0.16666666666666666,,
7,four,1,0.14285714285714285,,
8,little,1,0.125,,
9,rabbits,1,0.1111111111111111,,
10,and,1,0.1,,
11,their,1,0.09090909090909091,,
12,names,1,0.08333333333333333,,
13,flopsy,1,0.07692307692307693,,
14,were,2,0.14285714285714285,6,8
15,mopsy,1,0.06666666666666667,,
16,cottontail,1,0.0625,,
17,and,2,0.11764705882352941,10,7
18,peter,1,0.05555555555555555,,
19,they,1,0.05263157894736842,,
20,lived,1,0.05,,
21,with,1,0.047619047619047616,,
22,their,2,0.09090909090909091,11,11
23,mother,1,0.043478260869565216,,
24,in,1,0.041666666666666664,,
25,a,2,0.08,3,22
26,sandbank,1,0.038461538461538464,,
27,underneath,1,0.037037037037037035,,
28,the,1,0.03571428571428571,,
29,root,1,0.034482758620689655,,
30,of,1,0.03333333333333333,,
31,a,3,0.0967741935483871,25,6
32,very,1,0.03125,,
33,big,1,0.030303030303030304,,
34,firtree,1,0.029411764705882353,,
35,now,1,0.02857142857142857,,
36,my,1,0.027777777777777776,,
37,dears,1,0.02702702702702703,,
38,said,1,0.02631578947368421,,
39,old,1,0.02564102564102564,,
40,mrs,1,0.025,,
41,rabbit,1,0.024390243902439025,,
42,one,1,0.023809523809523808,,
43,morning,1,0.023255813953488372,,
44,you,1,0.022727272727272728,,
45,may,1,0.022222222222222223,,
46,go,1,0.021739130434782608,,
47,into,1,0.02127659574468085,,
48,the,2,0.041666666666666664,28,20
49,fields,1,0.02040816326530612,,
50,or,1,0.02,,
51,down,1,0.0196078431372549,,
52,the,3,0.057692307692307696,48,4
53,lane,1,0.018867924528301886,,
54,but,1,0.018518518518518517,,
55,dont,1,0.01818181818181818,,
56,go,2,0.03571428571428571,46,10
57,into,2,0.03508771929824561,47,10
58,mr,1,0.017241379310344827,,
59,mcgregors,1,0.01694915254237288,,
60,garden,1,0.016666666666666666,,
61,your,1,0.01639344262295082,,
62,father,1,0.016129032258064516,,
63,had,1,0.015873015873015872,,
64,an,1,0.015625,,
65,accident,1,0.015384615384615385,,
66,there,2,0.030303030303030304,5,61
67,he,1,0.014925373134328358,,
68,was,1,0.014705882352941176,,
69,put,1,0.014492753623188406,,
70,in,2,0.02857142857142857,24,46
71,a,4,0.056338028169014086,31,40
72,pie,1,0.013888888888888888,,
73,by,1,0.0136986301369863,,
74,mrs,2,0.02702702702702703,40,34
75,mcgregor,1,0.013333333333333334,,
76,now,2,0.02631578947368421,35,41
77,run,1,0.012987012987012988,,
78,along,1,0.01282051282051282,,
79,and,3,0.0379746835443038,17,62
80,dont,2,0.025,55,25
81,get,1,0.012345679012345678,,
82,into,3,0.036585365853658534,57,25
83,mischief,1,0.012048192771084338,,
84,i,1,0.011904761904761904,,
85,am,1,0.011764705882352941,,
86,going,1,0.011627906976744186,,
87,out,1,0.011494252873563218,,
88,then,1,0.011363636363636364,,
89,old,2,0.02247191011235955,39,50
90,mrs,3,0.03333333333333333,74,16
91,rabbit,2,0.02197802197802198,41,50
92,took,1,0.010869565217391304,,
93,a,5,0.053763440860215055,71,22
94,basket,1,0.010638297872340425,,
95,and,4,0.042105263157894736,79,16
96,her,1,0.010416666666666666,,
97,umbrella,1,0.010309278350515464,,
98,and,5,0.05102040816326531,95,3
99,went,1,0.010101010101010102,,
100,through,1,0.01,,
101,the,4,0.039603960396039604,52,49
102,wood,1,0.00980392156862745,,
103,to,1,0.009708737864077669,,
104,the,5,0.04807692307692308,101,3
105,bakers,1,0.009523809523809525,,
106,she,1,0.009433962264150943,,
107,bought,1,0.009345794392523364,,
108,a,6,0.05555555555555555,93,15
109,loaf,1,0.009174311926605505,,
110,of,2,0.01818181818181818,30,80
111,brown,1,0.009009009009009009,,
112,bread,1,0.008928571428571428,,
113,and,6,0.05309734513274336,98,15
114,five,1,0.008771929824561403,,
115,currant,1,0.008695652173913044,,
116,buns,1,0.008620689655172414,,
117,flopsy,2,0.017094017094017096,13,104
118,mopsy,2,0.01694915254237288,15,103
119,and,7,0.058823529411764705,113,6
120,cottontail,2,0.016666666666666666,16,104
121,who,1,0.008264462809917356,,
122,were,3,0.02459016393442623,14,108
123,good,1,0.008130081300813009,,
124,little,2,0.016129032258064516,8,116
125,bunnies,1,0.008,,
126,went,2,0.015873015873015872,99,27
127,down,2,0.015748031496062992,51,76
128,the,6,0.046875,104,24
129,lane,2,0.015503875968992248,53,76
130,to,2,0.015384615384615385,103,27
131,gather,1,0.007633587786259542,,
132,blackberries,1,0.007575757575757576,,
133,but,2,0.015037593984962405,54,79
134,peter,2,0.014925373134328358,18,116
135,who,2,0.014814814814814815,121,14
136,was,2,0.014705882352941176,68,68
137,very,2,0.014598540145985401,32,105
138,naughty,1,0.007246376811594203,,
139,ran,1,0.007194244604316547,,
140,straight,1,0.007142857142857143,,
141,away,1,0.0070921985815602835,,
142,to,3,0.02112676056338028,130,12
143,mr,2,0.013986013986013986,58,85
144,mcgregors,2,0.013888888888888888,59,85
145,garden,2,0.013793103448275862,60,85
146,and,8,0.0547945205479452,119,27
147,squeezed,1,0.006802721088435374,,
148,under,1,0.006756756756756757,,
149,the,7,0.04697986577181208,128,21
150,gate,1,0.006666666666666667,,
151,first,1,0.006622516556291391,,
152,he,2,0.013157894736842105,67,85
153,ate,1,0.006535947712418301,,
154,some,1,0.006493506493506494,,
155,lettuces,1,0.0064516129032258064,,
156,and,9,0.057692307692307696,146,10
157,some,2,0.012738853503184714,154,3
158,french,1,0.006329113924050633,,
159,beans,1,0.006289308176100629,,
160,and,10,0.0625,156,4
161,then,2,0.012422360248447204,88,73
162,he,3,0.018518518518518517,152,10
163,ate,2,0.012269938650306749,153,10
164,some,3,0.018292682926829267,157,7
165,radishes,1,0.006060606060606061,,
166,and,11,0.06626506024096386,160,6
167,then,3,0.017964071856287425,161,6
168,feeling,1,0.005952380952380952,,
169,rather,1,0.005917159763313609,,
170,sick,1,0.0058823529411764705,,
171,he,4,0.023391812865497075,162,9
172,went,3,0.01744186046511628,126,46
173,to,4,0.023121387283236993,142,31
174,look,1,0.005747126436781609,,
175,for,1,0.005714285714285714,,
176,some,4,0.022727272727272728,164,12
177,parsley,1,0.005649717514124294,,
178,but,3,0.016853932584269662,133,45
179,round,1,0.00558659217877095,,
180,the,8,0.044444444444444446,149,31
181,end,1,0.0055248618784530384,,
182,of,3,0.016483516483516484,110,72
183,a,7,0.03825136612021858,108,75
184,cucumber,1,0.005434782608695652,,
185,frame,1,0.005405405405405406,,
186,whom,1,0.005376344086021506,,
187,should,1,0.0053475935828877,,
188,he,5,0.026595744680851064,171,17
189,meet,1,0.005291005291005291,,
190,but,4,0.021052631578947368,178,12
191,mr,3,0.015706806282722512,143,48
192,mcgregor,2,0.010416666666666666,75,117
193,mr,4,0.02072538860103627,191,2
194,mcgregor,3,0.015463917525773196,192,2
195,was,3,0.015384615384615385,136,59
196,on,1,0.00510204081632653,,
197,his,1,0.005076142131979695,,
198,hands,1,0.005050505050505051,,
199,and,12,0.06030150753768844,166,33
200,knees,1,0.005,,
201,planting,1,0.004975124378109453,,
202,out,2,0.009900990099009901,87,115
203,young,1,0.0049261083743842365,,
204,cabbages,1,0.004901960784313725,,
205,but,5,0.024390243902439025,190,15
206,he,6,0.02912621359223301,188,18
207,jumped,1,0.004830917874396135,,
208,up,1,0.004807692307692308,,
209,and,13,0.06220095693779904,199,10
210,ran,2,0.009523809523809525,139,71
211,after,1,0.004739336492890996,,
